Unnamed: 0,zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random,Listing_Count_old
14159,4343,12300.0,7.0,&rd=5&zc=04343,134.0,2,0.9523354486780102,147
14160,15545,99999.0,7.0,&rd=5&zc=15545,60.0,1,0.9523742693331018,60
14161,98199,42660.0,3.0,&rd=2&zc=98199,82.0,1,0.952479354780598,82
14162,46225,26900.0,2.0,&rd=2&zc=46225,39.0,1,0.9524815505762906,39
14163,11772,35620.0,20.0,&rd=15&zc=11772&clrId=27123,1690.0,5,0.9525896403584808,2464
14164,45697,99999.0,13.0,&rd=10&zc=45697,0.0,0,0.9527138381798196,111
14165,4347,12300.0,3.0,&rd=2&zc=04347,11.0,1,0.9527795065318404,136
14166,58785,33500.0,8.0,&rd=6&zc=58785,59.0,1,0.9528103435808808,59
14167,43713,48540.0,11.0,&rd=8&zc=43713,24.0,1,0.9528180136120884,24
14168,62906,99999.0,7.0,&rd=5&zc=62906,59.0,1,0.9529037762462668,59
14169,60487,16980.0,3.0,&rd=2&zc=60487,100.0,1,0.9529187113477534,4881
14170,51537,99999.0,11.0,&rd=8&zc=51537,100.0,1,0.9529309214920006,100
14171,59701,15580.0,34.0,&rd=26&zc=59701,159.0,2,0.952940710711248,174
14172,92301,40140.0,11.0,&rd=8&zc=92301,,5,0.9530866452871222,499
14173,8805,35620.0,2.0,&rd=2&zc=08805,517.0,6,0.9531072640477732,469
14174,96051,39820.0,23.0,&rd=17&zc=96051,0.0,0,0.9531154459024208,347
14175,46070,26900.0,7.0,&rd=5&zc=46070,0.0,0,0.9531518794228612,103
14176,24701,14140.0,17.0,&rd=13&zc=24701,815.0,9,0.9531573177776494,1102
14177,97023,38900.0,25.0,&rd=19&zc=97023&clrId=27124,294.0,3,0.9532048271330332,558
14178,44095,17460.0,3.0,&rd=2&zc=44095,362.0,4,0.953229342067238,761
14179,76065,19100.0,8.0,&rd=6&zc=76065,60.0,1,0.9533038429294832,60
14180,53209,33340.0,5.0,&rd=4&zc=53209,2315.0,5,0.9533197420063856,3011
14181,55422,33460.0,3.0,&rd=2&zc=55422,205.0,3,0.9534326853157192,359
14182,48649,40980.0,6.0,&rd=4&zc=48649,260.0,3,0.953562305487658,278
14183,13844,99999.0,8.0,&rd=6&zc=13844,52.0,1,0.9537199628676422,52
14184,63114,41180.0,3.0,&rd=2&zc=63114,,16,0.9537840881847875,1553
14185,75460,37580.0,12.0,&rd=9&zc=75460,406.0,5,0.9538324200749402,377
14186,50428,32380.0,12.0,&rd=9&zc=50428,778.0,8,0.9539098866394932,703
14187,39701,18060.0,13.0,&rd=10&zc=39701,182.0,2,0.9539299941065554,224
14188,50647,47940.0,6.0,&rd=4&zc=50647,58.0,1,0.9540099639722068,58
14189,29426,16700.0,9.0,&rd=7&zc=29426,5.0,1,0.9540487567994558,5
14190,98649,31020.0,19.0,&rd=14&zc=98649,0.0,0,0.9541524063415228,207
14191,11740,35620.0,2.0,&rd=2&zc=11740,215.0,3,0.9541714682465224,207
14192,78228,41700.0,2.0,&rd=2&zc=78228,262.0,3,0.95419037925525,252
14193,64145,28140.0,3.0,&rd=2&zc=64145,417.0,5,0.9542862437330164,407
14194,86332,39150.0,35.0,&rd=26&zc=86332,1056.0,5,0.9543144332383524,1271
14195,95608,40900.0,5.0,&rd=4&zc=95608,2301.0,5,0.9543233684825488,4165
14196,98038,42660.0,10.0,&rd=8&zc=98038,0.0,0,0.9544082674853588,2084
14197,28411,48900.0,5.0,&rd=4&zc=28411,1064.0,5,0.9544108332331248,855
14198,47362,35220.0,12.0,&rd=9&zc=47362,205.0,3,0.9545070168732568,193
14199,84321,30860.0,19.0,&rd=14&zc=84321,975.0,5,0.9545222601544916,1186
14200,49240,27100.0,11.0,&rd=8&zc=49240,92.0,1,0.9545387178853402,1092
14201,78245,41700.0,6.0,&rd=4&zc=78245,0.0,0,0.9545926640931656,1135
14202,30084,12060.0,3.0,&rd=2&zc=30084,70.0,1,0.9546440099639923,70
14203,63834,99999.0,14.0,&rd=10&zc=63834,0.0,0,0.9546613100467388,151
14204,38313,27180.0,10.0,&rd=8&zc=38313,97.0,1,0.9547714417719516,97
14205,98198,42660.0,5.0,&rd=4&zc=98198,487.0,5,0.9547999215337916,1023
14206,44493,41400.0,6.0,&rd=4&zc=44493,0.0,0,0.95480850116043,569
14207,32073,27260.0,4.0,&rd=3&zc=32073,,18,0.9549410844277773,1800
14208,44023,17460.0,7.0,&rd=5&zc=44023,9.0,1,0.954971097181626,704
14209,69022,99999.0,13.0,&rd=10&zc=69022,64.0,1,0.9550181830804092,64
14210,94952,42220.0,16.0,&rd=12&zc=94952,2323.0,5,0.9551115606530001,2328
14211,46075,26900.0,8.0,&rd=6&zc=46075,173.0,2,0.9551293941058704,1293
14212,32934,37340.0,4.0,&rd=3&zc=32934,146.0,2,0.9552457461664936,254
14213,70065,35380.0,3.0,&rd=2&zc=70065,882.0,9,0.9552898963397138,1247
14214,20705,47900.0,4.0,&rd=3&zc=20705,1667.0,5,0.9553789066494168,2794
14215,20112,47900.0,6.0,&rd=4&zc=20112,0.0,0,0.9553975604977692,201
14216,80526,22660.0,5.0,&rd=4&zc=80526,2032.0,5,0.9554299401522804,2039
14217,92662,31080.0,0.568181818,&rd=1&zc=92662,146.0,2,0.9554745675339532,131
14218,6489,25540.0,5.0,&rd=4&zc=06489,,4,0.9555045892270312,325
14219,37066,34980.0,9.0,&rd=7&zc=37066,,2,0.9555366851769441,197
14220,18088,10900.0,5.0,&rd=4&zc=18088,,3,0.9555552662403344,201
14221,93245,25260.0,12.0,&rd=9&zc=93245,545.0,6,0.9556724708430006,525
14222,94565,41860.0,8.0,&rd=6&zc=94565,791.0,8,0.9556956417489602,674
14223,68037,36540.0,8.0,&rd=6&zc=68037,154.0,2,0.9557160373597352,163
14224,95661,40900.0,3.0,&rd=2&zc=95661,4224.0,5,0.9559526514232972,4690
14225,7522,35620.0,1.0,&rd=1&zc=07522,41.0,1,0.9559926409399762,41
14226,12834,24020.0,10.0,&rd=8&zc=12834,112.0,2,0.9560948012583094,122
14227,17860,44980.0,8.0,&rd=6&zc=17860,50.0,1,0.9561680968763748,50
14228,79040,99999.0,19.0,&rd=14&zc=79040,21.0,1,0.9562079951898236,21
14229,16666,20180.0,5.0,&rd=4&zc=16666,0.0,0,0.956212393797657,152
14230,74854,43060.0,10.0,&rd=8&zc=74854,0.0,0,0.9564087214979065,248
14231,76016,19100.0,3.0,&rd=2&zc=76016,86.0,1,0.9564979892425132,86
14232,23518,47260.0,3.0,&rd=2&zc=23518,522.0,6,0.9565893632378938,878
14233,57001,43580.0,13.0,&rd=10&zc=57001,80.0,1,0.956622025481745,80
14234,21901,37980.0,12.0,&rd=9&zc=21901,450.0,5,0.9566222872131418,666
14235,42211,17300.0,17.0,&rd=13&zc=42211,70.0,1,0.95667032012099,70
14236,32832,36740.0,12.0,&rd=9&zc=32832&clrId=27124,105.0,2,0.9566930291699762,402
14237,13654,36300.0,10.0,&rd=8&zc=13654,30.0,1,0.9567070881837274,30
14238,6467,25540.0,3.0,&rd=2&zc=06467,287.0,3,0.956709726863697,288
14239,56041,35580.0,12.0,&rd=9&zc=56041,62.0,1,0.956717534187038,270
14240,94903,41860.0,6.0,&rd=4&zc=94903,1240.0,5,0.9567904449577253,1354
14241,2717,39300.0,5.0,&rd=4&zc=02717,10.0,1,0.9568013164044128,10
14242,81507,24300.0,10.0,&rd=8&zc=81507,1086.0,5,0.9568275696109568,1248
14243,43615,45780.0,4.0,&rd=3&zc=43615,952.0,5,0.9568318655537488,1223
14244,60477,16980.0,4.0,&rd=3&zc=60477&clrId=27123,1065.0,5,0.9568885164146088,1276
14245,83263,30860.0,20.0,&rd=15&zc=83263,149.0,2,0.9569589388096116,167
14246,84013,39340.0,31.0,&rd=23&zc=84013&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,938.0,5,0.9569706162932642,1589
14247,80951,17820.0,4.0,&rd=3&zc=80951,306.0,4,0.9569797299721176,357
14248,60025,16980.0,5.0,&rd=4&zc=60025&clrId=27133,600.0,6,0.9570569691784688,740
14249,95603,40900.0,7.0,&rd=5&zc=95603,500.0,5,0.9571059829034966,468
14250,11720,35620.0,3.0,&rd=2&zc=11720,64.0,1,0.9571373566527492,135
14251,18705,42540.0,2.0,&rd=2&zc=18705,1791.0,5,0.9571675607896026,1829
14252,10577,35620.0,3.0,&rd=2&zc=10577,0.0,0,0.9571761198146096,323
14253,60044,16980.0,3.0,&rd=2&zc=60044,1103.0,5,0.9573045002728704,1217
14254,22821,25500.0,10.0,&rd=8&zc=22821,714.0,8,0.9574355487800992,1028
14255,49034,28020.0,7.0,&rd=5&zc=49034,40.0,1,0.9574384412078534,40
14256,46140,26900.0,11.0,&rd=8&zc=46140,474.0,5,0.9574868372124006,638
14257,7666,35620.0,2.0,&rd=2&zc=07666,2180.0,5,0.9575041505461186,2283
14258,32505,37860.0,4.0,&rd=3&zc=32505,3114.0,5,0.957571841879266,3042
14259,95476,42220.0,12.0,&rd=9&zc=95476,155.0,2,0.9576281261702912,1065
14260,33332,33100.0,6.0,&rd=4&zc=33332&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,427.0,5,0.9576379833776432,644
14261,18074,37980.0,4.0,&rd=3&zc=18074,14.0,1,0.9577453036456872,14
14262,88008,29740.0,24.0,&rd=18&zc=88008,3717.0,5,0.9577803032111364,4790
14263,29063,17900.0,5.0,&rd=4&zc=29063,516.0,6,0.95782942261464,1066
14264,67039,48620.0,12.0,&rd=9&zc=67039,11.0,1,0.9578735413878772,11
14265,80024,19740.0,13.0,&rd=10&zc=80024&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,1059.0,5,0.9578751883682044,1649
14266,54129,11540.0,10.0,&rd=8&zc=54129,52.0,1,0.9578810360569492,503
14267,54435,48140.0,19.0,&rd=14&zc=54435,204.0,3,0.9579633763224824,194
14268,59477,24500.0,31.0,&rd=23&zc=59477,0.0,0,0.9579643006855116,177
14269,14425,40380.0,4.0,&rd=3&zc=14425,637.0,7,0.9579786823146648,903
14270,54658,99999.0,15.0,&rd=11&zc=54658,539.0,6,0.9581045122814535,1178
14271,51453,99999.0,10.0,&rd=8&zc=51453,8.0,1,0.9582489820350428,8
14272,98422,42660.0,4.0,&rd=3&zc=98422,0.0,0,0.9583478869602856,1598
14273,46561,43780.0,5.0,&rd=4&zc=46561,382.0,4,0.9583488125171744,759
14274,77845,17780.0,12.0,&rd=9&zc=77845,655.0,7,0.9583725646628424,596
14275,35146,13820.0,10.0,&rd=8&zc=35146,25.0,1,0.9585249262723508,25
14276,49405,31220.0,10.0,&rd=8&zc=49405,99.0,1,0.9585718670806258,99
14277,98822,48300.0,20.0,&rd=15&zc=98822,0.0,0,0.9586249364515864,203
14278,30141,12060.0,5.0,&rd=4&zc=30141,908.0,5,0.9586352763255116,754
14279,22812,25500.0,7.0,&rd=5&zc=22812,0.0,0,0.9590558225287964,592
14280,30041,12060.0,11.0,&rd=8&zc=30041&clrId=27134,630.0,7,0.959057386546518,1796
14281,5485,15540.0,5.0,&rd=4&zc=05485,358.0,4,0.9591186562714366,392
14282,93015,37100.0,17.0,&rd=13&zc=93015,181.0,2,0.9592792800705724,989
14283,42301,36980.0,12.0,&rd=9&zc=42301,,3,0.9593665726920716,260
14284,83814,17660.0,23.0,&rd=17&zc=83814,866.0,9,0.95940096738425,1462
14285,2724,39300.0,2.0,&rd=2&zc=02724,660.0,7,0.9594468990071776,689
14286,94133,41860.0,3.0,&rd=2&zc=94133,433.0,5,0.9594604646449082,1166
14287,98032,42660.0,5.0,&rd=4&zc=98032,1812.0,5,0.9594999019601564,2275
14288,2138,14460.0,2.0,&rd=2&zc=02138,991.0,5,0.9596306181934556,996
14289,55113,33460.0,4.0,&rd=3&zc=55113,1293.0,5,0.9598331568241334,1305
14290,11361,35620.0,1.0,&rd=1&zc=11361,1137.0,5,0.9598888928952428,1288
14291,41169,26580.0,3.0,&rd=2&zc=41169,0.0,0,0.9599498565530392,101
14292,57439,10100.0,17.0,&rd=13&zc=57439,68.0,1,0.959989268393489,68
14293,33470,33100.0,14.0,&rd=10&zc=33470&clrId=27123,263.0,3,0.9601563689014532,1818
14294,39358,32940.0,14.0,&rd=10&zc=39358,25.0,1,0.9603682123268481,25
14295,97408,21660.0,6.0,&rd=4&zc=97408,2283.0,5,0.9604282817469899,2862
14296,7081,35620.0,2.0,&rd=2&zc=07081,2952.0,5,0.9604340340915885,3180
14297,58370,99999.0,10.0,&rd=8&zc=58370,98.0,1,0.9605621710131736,412
14298,75662,30980.0,11.0,&rd=8&zc=75662,75.0,1,0.9606109919898888,541
14299,73099,36420.0,11.0,&rd=8&zc=73099,921.0,5,0.960650875348152,1332
14300,60140,16980.0,8.0,&rd=6&zc=60140,527.0,6,0.9607132308342275,678
14301,97101,38900.0,8.0,&rd=6&zc=97101,5.0,1,0.9607524200206776,5
14302,12033,10580.0,6.0,&rd=4&zc=12033,274.0,3,0.9607647084401092,339
14303,12180,10580.0,9.0,&rd=7&zc=12180&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,197.0,2,0.9608301278272504,741
14304,22151,47900.0,3.0,&rd=2&zc=22151,0.0,0,0.9609712200767236,772
14305,83232,30860.0,6.0,&rd=4&zc=83232,0.0,0,0.961040094155922,167
14306,49024,28020.0,4.0,&rd=3&zc=49024,258.0,3,0.9610700418389246,348
14307,47542,27540.0,9.0,&rd=7&zc=47542,893.0,9,0.9612622091781868,1105
14308,55704,99999.0,9.0,&rd=7&zc=55704,25.0,1,0.9613034993943484,25
14309,93636,31460.0,14.0,&rd=10&zc=93636,1183.0,5,0.9613079070680078,4689
14310,63131,41180.0,3.0,&rd=2&zc=63131,0.0,0,0.9613707274485548,1047
14311,48173,19820.0,4.0,&rd=3&zc=48173,220.0,3,0.961378905339256,719
14312,18017,10900.0,4.0,&rd=3&zc=18017,756.0,8,0.9615190104972128,1118
14313,94930,41860.0,8.0,&rd=6&zc=94930,1435.0,5,0.9616633003917748,1720
14314,33578,45300.0,6.0,&rd=4&zc=33578&clrId=27127,25.0,1,0.9618038094320112,992
14315,2911,39300.0,2.0,&rd=2&zc=02911,133.0,2,0.9618378464204442,166
14316,62918,16060.0,7.0,&rd=5&zc=62918,104.0,2,0.9618414429110996,796
14317,60545,16980.0,5.0,&rd=4&zc=60545,864.0,9,0.9619660896598012,822
14318,16045,38300.0,1.0,&rd=1&zc=16045,91.0,1,0.9621391372250152,112
14319,78227,41700.0,5.0,&rd=4&zc=78227,1305.0,5,0.9623224391139604,1190
14320,83341,46300.0,16.0,&rd=12&zc=83341,64.0,1,0.9623559989066184,64
14321,30014,12060.0,16.0,&rd=12&zc=30014,290.0,3,0.962367825711524,885
14322,62856,99999.0,10.0,&rd=8&zc=62856,31.0,1,0.9625277271583508,31
14323,40014,31140.0,8.0,&rd=6&zc=40014,323.0,4,0.9626260312018078,575
14324,39766,18060.0,5.0,&rd=4&zc=39766,31.0,1,0.9626689998467156,31
14325,66773,99999.0,8.0,&rd=6&zc=66773,6.0,1,0.9627366227490396,6
14326,55792,20260.0,14.0,&rd=10&zc=55792,320.0,4,0.9628290785503136,360
14327,61348,36837.0,6.0,&rd=4&zc=61348,0.0,0,0.9628774964110444,612
14328,43016,18140.0,5.0,&rd=4&zc=43016,2391.0,5,0.962920941490338,2411
14329,57106,43620.0,5.0,&rd=4&zc=57106,3928.0,5,0.9629257169676696,3863
14330,49668,15620.0,12.0,&rd=9&zc=49668,30.0,1,0.962941909835454,30
14331,60456,16980.0,0.7386363640000001,&rd=1&zc=60456,1639.0,5,0.9629659247873664,1795
14332,56627,99999.0,38.0,&rd=28&zc=56627,1.0,1,0.9630099686880688,1
14333,92025,41740.0,3.0,&rd=2&zc=92025,467.0,5,0.9630661752439728,2909
14334,57481,10100.0,17.0,&rd=13&zc=57481,0.0,0,0.9631539505464022,119
14335,60084,16980.0,4.0,&rd=3&zc=60084,109.0,2,0.9632082626537408,107
14336,62690,41180.0,11.0,&rd=8&zc=62690,218.0,3,0.9632290152102212,266
14337,57761,39660.0,28.0,&rd=21&zc=57761,55.0,1,0.9632686455968782,326
14338,16226,38300.0,8.0,&rd=6&zc=16226,26.0,1,0.9633981844208988,26
14339,64485,41140.0,10.0,&rd=8&zc=64485,117.0,2,0.9633988857029788,104
14340,32317,45220.0,6.0,&rd=4&zc=32317,2.0,1,0.9634720569981458,2
14341,56312,41060.0,13.0,&rd=10&zc=56312,21.0,1,0.9637069966668156,21
14342,64133,28140.0,4.0,&rd=3&zc=64133,229.0,3,0.963716280256702,346
14343,45827,99999.0,7.0,&rd=5&zc=45827,75.0,1,0.9637935659188605,75
14344,62809,99999.0,8.0,&rd=6&zc=62809,94.0,1,0.9638126960464254,94
14345,2842,39300.0,4.0,&rd=3&zc=02842,712.0,8,0.9638911832019184,724
14346,12183,10580.0,1.0,&rd=1&zc=12183,27.0,1,0.9640082131996224,27
14347,29907,25940.0,8.0,&rd=6&zc=29907,419.0,5,0.9640624826143434,417
14348,55963,39860.0,9.0,&rd=7&zc=55963,,2,0.9640872671174892,138
14349,52766,34700.0,6.0,&rd=4&zc=52766,30.0,1,0.9641425331528676,30
14350,49302,24340.0,7.0,&rd=5&zc=49302,0.0,0,0.9643223958256846,216
14351,32829,36740.0,4.0,&rd=3&zc=32829,42.0,1,0.9644142796832804,1195
14352,74471,45140.0,7.0,&rd=5&zc=74471,0.0,0,0.9645772038689141,385
14353,38369,27180.0,8.0,&rd=6&zc=38369,7.0,1,0.9646116057898376,7
14354,61428,23660.0,6.0,&rd=4&zc=61428,6.0,1,0.9646675129315933,6
