zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random
77954,99999.0,15.0,&rd=15&zc=77954,108,2,0.02540389044705249
40165,31140.0,14.0,&rd=14&zc=40165,3190,32,0.025479287271853335
27874,40260.0,11.0,&rd=11&zc=27874,9,1,0.025518979779618034
33155,33100.0,2.0,&rd=2&zc=33155,745,8,0.025639733838724865
54115,24580.0,13.0,&rd=13&zc=54115,4446,45,0.025646634867817708
90680,31080.0,2.0,&rd=2&zc=90680,191,2,0.025663566834353113
68107,36540.0,2.0,&rd=2&zc=68107,459,5,0.025749698165383306
14305,15380.0,3.0,&rd=3&zc=14305,511,6,0.02584343584076887
46216,26900.0,2.0,&rd=2&zc=46216,181,2,0.025915441243200776
5777,40860.0,8.0,&rd=8&zc=05777,249,3,0.025970215338520286
95612,40900.0,9.0,&rd=9&zc=95612,2957,30,0.026016733994358443
97023,38900.0,25.0,&rd=25&zc=97023&clrId=27123,1249,13,0.026019027241117265
34476,36100.0,4.0,&rd=4&zc=34476,419,5,0.026077145840279425
8876,35620.0,5.0,&rd=5&zc=08876,2566,26,0.026084155422101185
80904,17820.0,3.0,&rd=3&zc=80904,1552,16,0.02624616349187825
61081,44580.0,10.0,&rd=10&zc=61081,847,9,0.02628812125775226
97022,38900.0,6.0,&rd=6&zc=97022,15,1,0.02635113088618235
78526,15180.0,5.0,&rd=5&zc=78526,304,4,0.026402906217299904
35013,13820.0,11.0,&rd=11&zc=35013,117,2,0.026461514376820428
1235,38340.0,8.0,&rd=8&zc=01235,151,2,0.02648893862983215
97914,36620.0,18.0,&rd=18&zc=97914,1046,11,0.02652158710668051
79780,37780.0,28.0,&rd=28&zc=79780,92,1,0.02665104045627087
84310,36260.0,12.0,&rd=12&zc=84310,1124,12,0.02671361096666336
75709,46340.0,4.0,&rd=4&zc=75709,722,8,0.026728552570622677
68118,36540.0,2.0,&rd=2&zc=68118,2379,24,0.026920845366651514
19355,37980.0,6.0,&rd=6&zc=19355,2012,21,0.026976096559410134
11691,35620.0,2.0,&rd=2&zc=11691,500,5,0.02705007151293315
54768,20740.0,20.0,&rd=20&zc=54768,134,2,0.027089729700270793
45140,17140.0,6.0,&rd=6&zc=45140&clrId=27133,832,9,0.02715669715228186
46229,26900.0,3.0,&rd=3&zc=46229,229,3,0.027255279436400492
98405,42660.0,2.0,&rd=2&zc=98405,284,3,0.027263489381937456
76360,48660.0,21.0,&rd=21&zc=76360,357,4,0.027321813355994595
77031,26420.0,2.0,&rd=2&zc=77031&clrId=27123,1351,14,0.027432913288276572
53818,38420.0,11.0,&rd=11&zc=53818,828,9,0.0274384589312181
16870,44300.0,10.0,&rd=10&zc=16870,741,8,0.027497751645781165
35614,26620.0,11.0,&rd=11&zc=35614,308,4,0.02766898284914976
49089,17740.0,6.0,&rd=6&zc=49089,28,1,0.02768529147310017
83201,38540.0,9.0,&rd=9&zc=83201,448,5,0.02769847896479638
28160,22580.0,2.0,&rd=2&zc=28160,150,2,0.027881885533155404
1702,14460.0,4.0,&rd=4&zc=01702,3140,32,0.027934963486086595
91732,31080.0,3.0,&rd=3&zc=91732,971,10,0.028255683710510127
57370,99999.0,15.0,&rd=15&zc=57370,149,2,0.028411998477761324
56320,41060.0,8.0,&rd=8&zc=56320,277,3,0.02851936795299015
20706,47900.0,4.0,&rd=4&zc=20706,727,8,0.028621735949966753
32092,27260.0,11.0,&rd=11&zc=32092,627,7,0.028656737061358073
57071,15100.0,12.0,&rd=12&zc=57071,121,2,0.02868268675635255
33610,45300.0,5.0,&rd=5&zc=33610&clrId=27134,1471,15,0.028721482168015622
33304,33100.0,2.0,&rd=2&zc=33304,843,9,0.028722237043088072
72141,99999.0,11.0,&rd=11&zc=72141,225,3,0.02873655703686817
85382,38060.0,3.0,&rd=3&zc=85382&clrId=27127,1016,11,0.02875037142838688
90280,31080.0,3.0,&rd=3&zc=90280,1035,11,0.0287755294452241
58103,22020.0,3.0,&rd=3&zc=58103,2322,24,0.02880198224213104
90601,31080.0,3.0,&rd=3&zc=90601,57,1,0.028806910491450455
19041,37980.0,2.0,&rd=2&zc=19041,1079,11,0.028924329037521845
28152,43140.0,9.0,&rd=9&zc=28152,575,6,0.02898352210401489
92007,41740.0,2.0,&rd=2&zc=92007,419,5,0.0290204551333354
32504,37860.0,3.0,&rd=3&zc=32504,87,1,0.02902677453787339
27709,20500.0,3.0,&rd=3&zc=27709,299,3,0.029063638389023372
54201,24580.0,8.0,&rd=8&zc=54201,1,1,0.02913827151668713
25306,16620.0,9.0,&rd=9&zc=25306,917,10,0.02926209088647591
64111,28140.0,1.0,&rd=1&zc=64111,41,1,0.029315335628656958
50208,19780.0,12.0,&rd=12&zc=50208,86,1,0.029351023883760763
8889,35620.0,6.0,&rd=6&zc=08889,68,1,0.029382594565268705
8857,35620.0,5.0,&rd=5&zc=08857,927,10,0.02941298580665963
18456,99999.0,5.0,&rd=5&zc=18456,71,1,0.02946896225330431
35761,26620.0,10.0,&rd=10&zc=35761,12,1,0.029685851064864655
73129,36420.0,3.0,&rd=3&zc=73129,255,3,0.0297449873528427
7052,35620.0,4.0,&rd=4&zc=07052,655,7,0.02984772175900352
32570,37860.0,16.0,&rd=16&zc=32570,179,2,0.03016472028926942
31906,17980.0,3.0,&rd=3&zc=31906,266,3,0.030202608611348603
32824,36740.0,6.0,&rd=6&zc=32824&clrId=27133,810,9,0.03030116872072086
48504,22420.0,5.0,&rd=5&zc=48504,1361,14,0.03040314172355041
60458,16980.0,2.0,&rd=2&zc=60458,584,6,0.03043416045378644
65052,99999.0,8.0,&rd=8&zc=65052,238,3,0.030473602346317574
1083,49340.0,1.0,&rd=1&zc=01083,14,1,0.03052140276899029
91311,31080.0,5.0,&rd=5&zc=91311,457,5,0.03054131519262926
80480,99999.0,35.0,&rd=35&zc=80480,71,1,0.030587097979947298
32950,37340.0,3.0,&rd=3&zc=32950,234,3,0.03064488639286156
98166,42660.0,4.0,&rd=4&zc=98166,1319,14,0.030868267585635767
94960,41860.0,4.0,&rd=4&zc=94960,1212,13,0.030886895639244183
48623,40980.0,8.0,&rd=8&zc=48623,1207,13,0.03089129534865387
77095,26420.0,3.0,&rd=3&zc=77095,1100,11,0.031290871482266946
70534,29180.0,9.0,&rd=9&zc=70534,206,3,0.031354047965535314
13905,13780.0,8.0,&rd=8&zc=13905,1738,18,0.031491755877996574
32820,36740.0,5.0,&rd=5&zc=32820,172,2,0.03149741765754599
12206,10580.0,3.0,&rd=3&zc=12206,2382,24,0.03159452487180625
29902,25940.0,7.0,&rd=7&zc=29902,417,5,0.03189007443321412
23882,40060.0,12.0,&rd=12&zc=23882,1,1,0.0318906606951731
98002,42660.0,5.0,&rd=5&zc=98002,1901,20,0.031908868306466664
55021,22060.0,13.0,&rd=13&zc=55021,756,8,0.03191087352260913
83420,39940.0,25.0,&rd=25&zc=83420,66,1,0.03200508657249679
53950,99999.0,8.0,&rd=8&zc=53950,6,1,0.03201303992700044
55318,33460.0,7.0,&rd=7&zc=55318,1289,13,0.03216885210725906
93221,47300.0,10.0,&rd=10&zc=93221,424,5,0.032174058836328845
75455,34420.0,17.0,&rd=17&zc=75455,766,8,0.03223503661005589
85044,38060.0,3.0,&rd=3&zc=85044&clrId=27133,734,8,0.03231941802215099
28393,99999.0,7.0,&rd=7&zc=28393,70,1,0.03236203357088607
24426,99999.0,16.0,&rd=16&zc=24426,305,4,0.032388116625617025
26372,99999.0,7.0,&rd=7&zc=26372,5,1,0.03241040885587476
98418,42660.0,1.0,&rd=1&zc=98418,6,1,0.03250663583146751
43315,18140.0,11.0,&rd=11&zc=43315,15,1,0.032543722549146725
53225,33340.0,2.0,&rd=2&zc=53225,846,9,0.03256892460670413
65652,44180.0,8.0,&rd=8&zc=65652,8,1,0.03261503528600429
28785,11700.0,11.0,&rd=11&zc=28785,117,2,0.03271289730580107
99206,44060.0,7.0,&rd=7&zc=99206,1747,18,0.03276147268905849
16002,38300.0,9.0,&rd=9&zc=16002,634,7,0.0327742207428624
56721,24220.0,19.0,&rd=19&zc=56721,728,8,0.03278439385344345
73557,30020.0,12.0,&rd=12&zc=73557,916,10,0.032843007419807946
54826,99999.0,9.0,&rd=9&zc=54826,112,2,0.03295838442236043
72921,22900.0,9.0,&rd=9&zc=72921,5,1,0.033072464601260565
86325,39150.0,7.0,&rd=7&zc=86325,513,6,0.03317505480515448
2720,39300.0,4.0,&rd=4&zc=02720,689,7,0.03320175874831033
81647,24060.0,33.0,&rd=33&zc=81647,427,5,0.03326700735786292
55313,33460.0,11.0,&rd=11&zc=55313,1669,17,0.03349827887601731
36853,10760.0,16.0,&rd=16&zc=36853,63,1,0.03354953126649729
17728,48700.0,12.0,&rd=12&zc=17728,300,3,0.033614284164241504
14111,15380.0,8.0,&rd=8&zc=14111,1,1,0.03361654793119839
27976,47260.0,14.0,&rd=14&zc=27976,32,1,0.03363137098405666
52208,16300.0,6.0,&rd=6&zc=52208,61,1,0.03369838545988568
44256,17460.0,12.0,&rd=12&zc=44256&clrId=27127,875,9,0.03371171782550464
97525,32780.0,12.0,&rd=12&zc=97525,1346,14,0.033788579407750374
60973,99999.0,5.0,&rd=5&zc=60973,62,1,0.03381110973872714
29696,42860.0,5.0,&rd=5&zc=29696,101,2,0.03384960020271066
60091,16980.0,3.0,&rd=3&zc=60091,262,3,0.033852649178116145
45323,44220.0,3.0,&rd=3&zc=45323,21,1,0.03393911089242474
4917,12300.0,9.0,&rd=9&zc=04917,16,1,0.033958046327632996
87031,10740.0,26.0,&rd=26&zc=87031,4046,41,0.033993640823317905
13037,45060.0,9.0,&rd=9&zc=13037,785,8,0.03399711173708064
12553,39100.0,5.0,&rd=5&zc=12553,963,10,0.034073172622696046
48306,19820.0,5.0,&rd=5&zc=48306,3024,31,0.034137451251862516
2917,39300.0,4.0,&rd=4&zc=02917,413,5,0.03429995143274778
70815,12940.0,3.0,&rd=3&zc=70815,1112,12,0.034317536125877734
7823,10900.0,5.0,&rd=5&zc=07823,30,1,0.03434815107934952
15228,38300.0,2.0,&rd=2&zc=15228,99,1,0.03436797169052919
44256,17460.0,12.0,&rd=12&zc=44256&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,815,9,0.03439197562668528
37027,34980.0,7.0,&rd=7&zc=37027,3674,37,0.03448652358053461
92807,31080.0,4.0,&rd=4&zc=92807,2011,21,0.034491264179188574
64084,28140.0,9.0,&rd=9&zc=64084,249,3,0.03453114744827612
35542,99999.0,10.0,&rd=10&zc=35542,67,1,0.03457432704097074
46341,16980.0,10.0,&rd=10&zc=46341,371,4,0.03458577257337481
5483,15540.0,5.0,&rd=5&zc=05483,392,4,0.03458799392264067
29006,17900.0,16.0,&rd=16&zc=29006,233,3,0.03463297396993115
74135,46140.0,2.0,&rd=2&zc=74135,290,3,0.034683862858986725
63301,41180.0,13.0,&rd=13&zc=63301&clrId=27123,2045,21,0.03472323394779819
97907,99999.0,23.0,&rd=23&zc=97907,247,3,0.034809246853784725
97203,38900.0,4.0,&rd=4&zc=97203,150,2,0.03493350142132934
52037,17540.0,7.0,&rd=7&zc=52037,617,7,0.03522442763435518
45309,19430.0,7.0,&rd=7&zc=45309,15,1,0.03524732619637516
61568,37900.0,7.0,&rd=7&zc=61568,838,9,0.03525402998174154
92276,40140.0,6.0,&rd=6&zc=92276,1357,14,0.03538659880803563
78113,41700.0,17.0,&rd=17&zc=78113,1,1,0.03539690537374529
17555,29540.0,9.0,&rd=9&zc=17555,743,8,0.035411417689462876
46221,26900.0,6.0,&rd=6&zc=46221,327,4,0.035436163189553005
31032,31420.0,11.0,&rd=11&zc=31032,776,8,0.03560662992339103
16942,99999.0,5.0,&rd=5&zc=16942,3,1,0.03569199342262852
95220,44700.0,12.0,&rd=12&zc=95220,243,3,0.035693330263615874
64120,28140.0,4.0,&rd=4&zc=64120,468,5,0.03580351006744642
99301,28420.0,37.0,&rd=37&zc=99301,3275,33,0.03583967616208894
98902,49420.0,3.0,&rd=3&zc=98902,1238,13,0.0358769674221493
7502,35620.0,1.0,&rd=1&zc=07502,41,1,0.03591566815496028
84006,41620.0,11.0,&rd=11&zc=84006,4273,43,0.03596473674864409
98036,42660.0,4.0,&rd=4&zc=98036,3076,31,0.03604423793470324
13212,45060.0,4.0,&rd=4&zc=13212,1971,20,0.0361062710127289
89106,29820.0,2.0,&rd=2&zc=89106,27,1,0.03611580237573375
4579,38860.0,7.0,&rd=7&zc=04579,569,6,0.03612924379965865
64157,28140.0,3.0,&rd=3&zc=64157,555,6,0.036144562045209216
34112,34940.0,4.0,&rd=4&zc=34112,1910,20,0.036186157324364476
55082,33460.0,11.0,&rd=11&zc=55082&clrId=27133,776,8,0.03626225082562495
76129,19100.0,0.22727272699999998,&rd=1&zc=76129,60,1,0.03628840304868863
78719,12420.0,6.0,&rd=6&zc=78719,3475,35,0.03630370335540767
50072,19780.0,11.0,&rd=11&zc=50072,172,2,0.03642229093672189
63034,41180.0,4.0,&rd=4&zc=63034,622,7,0.03661230667438409
89178,29820.0,23.0,&rd=23&zc=89178&clrId=27123,3013,31,0.03665871853131342
75070,19100.0,5.0,&rd=5&zc=75070,4497,45,0.036770835133561275
14127,15380.0,7.0,&rd=7&zc=14127&clrId=27127,1106,12,0.0367848016784339
40390,30460.0,7.0,&rd=7&zc=40390,111,2,0.03686877493096041
3258,18180.0,5.0,&rd=5&zc=03258,361,4,0.03688653464410696
1474,14460.0,3.0,&rd=3&zc=01474,242,3,0.03694150750005232
3055,31700.0,5.0,&rd=5&zc=03055,16,1,0.03702048628085297
95321,43760.0,23.0,&rd=23&zc=95321,65,1,0.03717422007068305
78212,41700.0,3.0,&rd=3&zc=78212,378,4,0.03733833802628439
4634,99999.0,14.0,&rd=14&zc=04634,176,2,0.03747936651697159
28773,99999.0,8.0,&rd=8&zc=28773,429,5,0.037579578917546264
6472,35300.0,4.0,&rd=4&zc=06472,332,4,0.03758951725835025
8059,37980.0,1.0,&rd=1&zc=08059,352,4,0.037662859903797474
85653,46060.0,41.0,&rd=41&zc=85653&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,996,10,0.0376668356707861
14131,15380.0,6.0,&rd=6&zc=14131,202,3,0.037850403346157635
52216,99999.0,9.0,&rd=9&zc=52216,62,1,0.03787558501015309
70466,25220.0,6.0,&rd=6&zc=70466,1473,15,0.038001621776220684
60641,16980.0,2.0,&rd=2&zc=60641,1908,20,0.03804606631107188
17257,25420.0,9.0,&rd=9&zc=17257,244,3,0.038088239395553614
40743,,16.0,&rd=16&zc=40743,793,8,0.03813112786727746
53511,27500.0,12.0,&rd=12&zc=53511,481,5,0.03813562400513526
70360,26380.0,6.0,&rd=6&zc=70360,710,8,0.038218060891309524
44621,35420.0,6.0,&rd=6&zc=44621,27,1,0.03823143444176391
8028,37980.0,4.0,&rd=4&zc=08028,792,8,0.03843314838716516
67544,24460.0,12.0,&rd=12&zc=67544,229,3,0.03843721120153187
54727,20740.0,13.0,&rd=13&zc=54727,216,3,0.03844020394950398
47635,99999.0,10.0,&rd=10&zc=47635,257,3,0.038529679263598626
20763,12580.0,1.0,&rd=1&zc=20763,292,3,0.038733204224807194
58047,22020.0,10.0,&rd=10&zc=58047,2322,24,0.038833608199203895
68761,99999.0,7.0,&rd=7&zc=68761,47,1,0.0388603565771225
85044,38060.0,3.0,&rd=3&zc=85044&clrId=27127,893,9,0.0388806599576309
8804,35620.0,4.0,&rd=4&zc=08804,100,1,0.0388893060638652
52228,16300.0,6.0,&rd=6&zc=52228,242,3,0.038914462515391546
18104,10900.0,5.0,&rd=5&zc=18104,4599,46,0.03891557408090951
2124,14460.0,2.0,&rd=2&zc=02124,68,1,0.039013619724510784
54656,99999.0,18.0,&rd=18&zc=54656,692,7,0.03915883565053102
51235,99999.0,9.0,&rd=9&zc=51235,155,2,0.039192935530976025
7728,35620.0,8.0,&rd=8&zc=07728,3378,34,0.03923958298457586
75783,99999.0,11.0,&rd=11&zc=75783,274,3,0.03924238343720987
48505,22420.0,3.0,&rd=3&zc=48505,62,1,0.039272395203274746
7005,35620.0,5.0,&rd=5&zc=07005,798,8,0.03932024352030905
85054,38060.0,4.0,&rd=4&zc=85054&clrId=27127,1174,12,0.03944271352452666
32205,27260.0,3.0,&rd=3&zc=32205,1661,17,0.03946950749943079
74884,99999.0,20.0,&rd=20&zc=74884,248,3,0.039478318289921654
62069,41180.0,5.0,&rd=5&zc=62069,4,1,0.039486402404308674
4011,38860.0,8.0,&rd=8&zc=04011,345,4,0.039488887069188405
83446,99999.0,32.0,&rd=32&zc=83446,66,1,0.03955840241410924
27006,49180.0,10.0,&rd=10&zc=27006,356,4,0.039569305991138726
50169,19780.0,7.0,&rd=7&zc=50169,28,1,0.03969578963532272
85203,38060.0,3.0,&rd=3&zc=85203,183,2,0.039708244196252185
10970,35620.0,6.0,&rd=6&zc=10970,11,1,0.03984904491152086
52338,26980.0,5.0,&rd=5&zc=52338,43,1,0.03993072539159659
7751,35620.0,5.0,&rd=5&zc=07751,494,5,0.039980474160274615
25855,13220.0,8.0,&rd=8&zc=25855,176,2,0.04003378660284995
16835,44300.0,8.0,&rd=8&zc=16835,361,4,0.040065582811797174
75762,46340.0,7.0,&rd=7&zc=75762,15,1,0.0400741080333985
83712,14260.0,5.0,&rd=5&zc=83712,461,5,0.04015924201014209
11429,35620.0,1.0,&rd=1&zc=11429,116,2,0.040231546803338625
98683,38900.0,4.0,&rd=4&zc=98683,55,1,0.040333551698623515
20603,47900.0,5.0,&rd=5&zc=20603,1194,12,0.04038038586918191
81521,24300.0,14.0,&rd=14&zc=81521,1115,12,0.0405037104545265
45833,30620.0,9.0,&rd=9&zc=45833,284,3,0.04061774616158842
19025,37980.0,2.0,&rd=2&zc=19025,516,6,0.040643137697072285
38833,99999.0,12.0,&rd=12&zc=38833,111,2,0.04066564864944555
27281,38240.0,10.0,&rd=10&zc=27281,3,1,0.040667496454222296
64129,28140.0,3.0,&rd=3&zc=64129,30,1,0.04092426926567261
83642,14260.0,8.0,&rd=8&zc=83642,4950,50,0.04096442273127976
11413,35620.0,2.0,&rd=2&zc=11413,1024,11,0.041001760015451416
47403,14020.0,8.0,&rd=8&zc=47403,1177,12,0.04104625422958674
7044,35620.0,2.0,&rd=2&zc=07044,628,7,0.04104873219700467
43749,15740.0,14.0,&rd=14&zc=43749,100,1,0.04104949680066461
93654,23420.0,10.0,&rd=10&zc=93654,4,1,0.041050754600941874
66546,45820.0,8.0,&rd=8&zc=66546,17,1,0.04108197392935409
55303,33460.0,11.0,&rd=11&zc=55303&clrId=27124,519,6,0.04119577179023182
6824,14860.0,5.0,&rd=5&zc=06824,2290,23,0.0412194212051159
98011,42660.0,2.0,&rd=2&zc=98011,11,1,0.04143041392246105
72472,27860.0,11.0,&rd=11&zc=72472,64,1,0.04148458365768226
12918,38460.0,9.0,&rd=9&zc=12918,15,1,0.041540465414986016
2718,39300.0,3.0,&rd=3&zc=02718,1063,11,0.04160824459826262
55721,24330.0,14.0,&rd=14&zc=55721,436,5,0.04163064171751485
51038,99999.0,10.0,&rd=10&zc=51038,153,2,0.04164167556791576
60563,16980.0,5.0,&rd=5&zc=60563&clrId=27123,1289,13,0.041668463623285024
93501,12540.0,32.0,&rd=32&zc=93501,1408,15,0.04167626019844428
98188,42660.0,3.0,&rd=3&zc=98188,2097,21,0.04170056068819128
23225,40060.0,4.0,&rd=4&zc=23225,308,4,0.041759694748679244
42406,21780.0,12.0,&rd=12&zc=42406,34,1,0.04181873700699701
55797,20260.0,8.0,&rd=8&zc=55797,77,1,0.04195141987065154
36587,33660.0,12.0,&rd=12&zc=36587,1419,15,0.042017046426394145
44221,10420.0,3.0,&rd=3&zc=44221,3325,34,0.04203314565133498
56315,10820.0,14.0,&rd=14&zc=56315,601,7,0.04204922435686842
61610,37900.0,2.0,&rd=2&zc=61610,411,5,0.042134779308681924
89408,22280.0,19.0,&rd=19&zc=89408,164,2,0.04218795562794997
27505,22180.0,9.0,&rd=9&zc=27505,696,7,0.04232304145355281
36571,33660.0,8.0,&rd=8&zc=36571,30,1,0.04233215067135665
6040,25540.0,4.0,&rd=4&zc=06040,1534,16,0.04233304078899014
7087,35620.0,1.0,&rd=1&zc=07087,177,2,0.042342482095721334
68144,36540.0,3.0,&rd=3&zc=68144,1216,13,0.04238553044056659
91362,37100.0,4.0,&rd=4&zc=91362,969,10,0.04239204503169414
80246,19740.0,1.0,&rd=1&zc=80246,811,9,0.04239384969368909
1468,49340.0,4.0,&rd=4&zc=01468,25,1,0.04243887888817266
15673,38300.0,9.0,&rd=9&zc=15673,123,2,0.04249803323931234
72131,99999.0,10.0,&rd=10&zc=72131,102,2,0.04263711174034868
22204,47900.0,3.0,&rd=3&zc=22204,2343,24,0.042647541013435486
14760,36460.0,8.0,&rd=8&zc=14760,331,4,0.04265582679825464
62448,99999.0,13.0,&rd=13&zc=62448,240,3,0.042698898752328796
47106,31140.0,7.0,&rd=7&zc=47106,76,1,0.04282556121169245
37777,28940.0,7.0,&rd=7&zc=37777,1355,14,0.04282975582890658
71958,99999.0,13.0,&rd=13&zc=71958,1,1,0.04320495403534208
83703,14260.0,3.0,&rd=3&zc=83703,343,4,0.04324728518473131
59440,99999.0,22.0,&rd=22&zc=59440,1083,11,0.04336427628528283
52060,99999.0,11.0,&rd=11&zc=52060,617,7,0.04356051293673935
62462,99999.0,9.0,&rd=9&zc=62462,673,7,0.04367031698027091
96818,46520.0,3.0,&rd=3&zc=96818,1583,16,0.04368665073952671
34788,36740.0,6.0,&rd=6&zc=34788,1054,11,0.04374637267545434
98402,42660.0,4.0,&rd=4&zc=98402,2935,30,0.043790863757613985
53051,33340.0,5.0,&rd=5&zc=53051,1885,19,0.043849143313661076
44113,17460.0,3.0,&rd=3&zc=44113,172,2,0.04394020828429401
2871,39300.0,7.0,&rd=7&zc=02871,1244,13,0.04395272936837158
59648,25740.0,57.0,&rd=57&zc=59648,1709,18,0.044054506238814795
92110,41740.0,2.0,&rd=2&zc=92110,146,2,0.044055968198177475
47670,99999.0,9.0,&rd=9&zc=47670,224,3,0.044142147254448205
98530,36500.0,10.0,&rd=10&zc=98530,342,4,0.04414308739090267
52147,99999.0,8.0,&rd=8&zc=52147,19,1,0.044156653936041956
62882,16460.0,7.0,&rd=7&zc=62882,102,2,0.0442596990175681
73127,36420.0,4.0,&rd=4&zc=73127,426,5,0.04435541225675721
37769,28940.0,6.0,&rd=6&zc=37769,186,2,0.04435898653994619
53090,33340.0,12.0,&rd=12&zc=53090,1482,15,0.044403970141097204
76302,48660.0,3.0,&rd=3&zc=76302,730,8,0.04443151087904784
7304,35620.0,1.0,&rd=1&zc=07304,230,3,0.044477934491388926
63559,28860.0,11.0,&rd=11&zc=63559,245,3,0.044596001488827475
98638,99999.0,21.0,&rd=21&zc=98638,195,2,0.04465971979448169
33913,15980.0,8.0,&rd=8&zc=33913&clrId=27134,1751,18,0.04473885203989714
78025,28500.0,5.0,&rd=5&zc=78025,29,1,0.04478047240679606
61462,99999.0,11.0,&rd=11&zc=61462,21,1,0.044879189944905584
79118,11100.0,10.0,&rd=10&zc=79118,1870,19,0.04498471239387203
13685,48060.0,14.0,&rd=14&zc=13685,598,6,0.04502737836558257
18912,37980.0,6.0,&rd=6&zc=18912,1863,19,0.04507177220773162
85356,49740.0,44.0,&rd=44&zc=85356,32,1,0.04517631480505169
32347,99999.0,22.0,&rd=22&zc=32347,35,1,0.04520318445808702
98027,42660.0,8.0,&rd=8&zc=98027,358,4,0.04524208059828472
46975,99999.0,14.0,&rd=14&zc=46975,9,1,0.04531921660022997
48054,19820.0,5.0,&rd=5&zc=48054,187,2,0.045657051402212656
68924,28260.0,13.0,&rd=13&zc=68924,101,2,0.045692876692984385
85281,38060.0,4.0,&rd=4&zc=85281&clrId=27134,1461,15,0.04574667073393557
94002,41860.0,3.0,&rd=3&zc=94002,549,6,0.04578149749887894
60804,16980.0,2.0,&rd=2&zc=60804,164,2,0.04586877839837755
56511,99999.0,13.0,&rd=13&zc=56511,304,4,0.04589635710813511
98023,42660.0,4.0,&rd=4&zc=98023,117,2,0.04595707626129564
75078,19100.0,6.0,&rd=6&zc=75078,20,1,0.04597185260721881
77372,26420.0,6.0,&rd=6&zc=77372,62,1,0.04600744580689753
42726,99999.0,9.0,&rd=9&zc=42726,15,1,0.046064364113439615
21084,12580.0,5.0,&rd=5&zc=21084,271,3,0.046139299711574266
28759,11700.0,5.0,&rd=5&zc=28759,633,7,0.046195650444642467
16035,38300.0,9.0,&rd=9&zc=16035,190,2,0.04624818150095589
96007,39820.0,19.0,&rd=19&zc=96007,386,4,0.046257659955923125
29506,22500.0,10.0,&rd=10&zc=29506,763,8,0.046341188999554306
75039,19100.0,3.0,&rd=3&zc=75039,179,2,0.046391680565062376
97216,38900.0,1.0,&rd=1&zc=97216,92,1,0.04639936790126242
19074,37980.0,1.0,&rd=1&zc=19074,64,1,0.046474137485588374
7940,35620.0,2.0,&rd=2&zc=07940,265,3,0.046505671938683046
25083,16620.0,8.0,&rd=8&zc=25083,8,1,0.04650623859131742
49343,24340.0,12.0,&rd=12&zc=49343,135,2,0.04650984793984425
11566,35620.0,3.0,&rd=3&zc=11566,1769,18,0.046737999616299986
62821,99999.0,14.0,&rd=14&zc=62821,319,4,0.046748017199052194
28752,32000.0,19.0,&rd=19&zc=28752,335,4,0.046768822159195866
1841,14460.0,2.0,&rd=2&zc=01841,52,1,0.04679903203348823
75247,19100.0,2.0,&rd=2&zc=75247,1108,12,0.04682023492221932
12118,10580.0,7.0,&rd=7&zc=12118,1300,13,0.0468427596114499
71292,33740.0,10.0,&rd=10&zc=71292,704,8,0.04690987695065374
31098,47580.0,4.0,&rd=4&zc=31098,710,8,0.046997593347946065
57110,43620.0,5.0,&rd=5&zc=57110,1308,14,0.04700463219656448
80109,19740.0,7.0,&rd=7&zc=80109,769,8,0.04703589344823611
91205,31080.0,1.0,&rd=1&zc=91205,2896,29,0.04706207744831492
34293,35840.0,6.0,&rd=6&zc=34293,1498,15,0.04714286276967472
92844,31080.0,1.0,&rd=1&zc=92844,298,3,0.047159476565373226
46060,26900.0,9.0,&rd=9&zc=46060&clrId=27127,826,9,0.04718246347165722
25510,26580.0,9.0,&rd=9&zc=25510,368,4,0.047292287088970486
20151,47900.0,4.0,&rd=4&zc=20151,4398,44,0.0473335984256843
35094,13820.0,7.0,&rd=7&zc=35094,1338,14,0.04742611969958055
24314,14140.0,10.0,&rd=10&zc=24314,6,1,0.04747175547098614
13355,45060.0,5.0,&rd=5&zc=13355,33,1,0.04752380336763318
42356,36980.0,12.0,&rd=12&zc=42356,3,1,0.04766960853874824
43430,45780.0,6.0,&rd=6&zc=43430,498,5,0.04766996854976335
73443,11620.0,6.0,&rd=6&zc=73443,528,6,0.04778193156205013
27517,20500.0,10.0,&rd=10&zc=27517,2468,25,0.047785542791630164
48187,19820.0,4.0,&rd=4&zc=48187,1835,19,0.047828009543464
98857,34180.0,14.0,&rd=14&zc=98857,216,3,0.0478570209565391
46032,26900.0,5.0,&rd=5&zc=46032&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,870,9,0.04785848718241248
30513,99999.0,16.0,&rd=16&zc=30513,358,4,0.04787976600099353
33880,29460.0,7.0,&rd=7&zc=33880,1214,13,0.047898758893931914
35640,19460.0,11.0,&rd=11&zc=35640,1731,18,0.04792380123964768
28208,16740.0,4.0,&rd=4&zc=28208,189,2,0.04801544609346031
6705,35300.0,2.0,&rd=2&zc=06705,730,8,0.048056770816120364
99324,47460.0,2.0,&rd=2&zc=99324,399,4,0.048149769045198965
92124,41740.0,3.0,&rd=3&zc=92124,1405,15,0.04815787852693065
